Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Num_Platforms,Exclusive
3943,Atelier Rorona: Alchemist of Arland,PS3,2009,Role-Playing,Nippon Ichi Software,0.22,0.12,0.11,0.05,0.5,2,0
3944,The Saboteur,PS3,2009,Action,Electronic Arts,0.2,0.22,0.0,0.08,0.5,3,0
3945,Dreamworks Madagascar Kartz,Wii,2009,Racing,Activision,0.29,0.16,0.0,0.05,0.5,4,0
4004,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",Wii,2009,Shooter,Activision,0.24,0.2,0.0,0.05,0.49,6,0
4005,WipEout Pulse,PS2,2009,Racing,Sony Computer Entertainment,0.0,0.15,0.0,0.33,0.49,2,0
4006,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS2,2009,Shooter,Activision,0.25,0.01,0.0,0.22,0.49,6,0
4007,Bass Pro Shops: The Strike,Wii,2009,Sports,XS Games,0.45,0.0,0.0,0.03,0.49,2,0
4008,F.E.A.R. 2: Project Origin,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,0.19,0.21,0.01,0.08,0.49,3,0
4071,Dead Space Extraction,Wii,2009,Shooter,Electronic Arts,0.33,0.11,0.01,0.04,0.48,1,1
4072,Active Life: Extreme Challenge,Wii,2009,Sports,Namco Bandai Games,0.15,0.27,0.0,0.06,0.48,1,1
4073,Silent Hill: Shattered Memories,Wii,2009,Action,Konami Digital Entertainment,0.23,0.19,0.01,0.05,0.48,3,0
4074,Rock Band Unplugged,PSP,2009,Misc,MTV Games,0.24,0.15,0.0,0.1,0.48,1,1
4075,Final Fantasy Crystal Chronicles: Echoes of Time,DS,2009,Role-Playing,Square Enix,0.12,0.06,0.27,0.02,0.48,2,0
4076,Up,PS2,2009,Action,THQ,0.19,0.05,0.0,0.24,0.48,6,0
4077,Cars: Race-O-Rama,DS,2009,Racing,THQ,0.35,0.09,0.0,0.04,0.48,6,0
4140,MySims Racing,Wii,2009,Racing,Electronic Arts,0.19,0.23,0.0,0.05,0.47,2,0
4141,"Warhammer 40,000: Dawn of War II",PC,2009,Strategy,THQ,0.0,0.45,0.0,0.02,0.47,1,1
4142,Boom Blox Bash Party,Wii,2009,Puzzle,Electronic Arts,0.34,0.09,0.0,0.04,0.47,1,1
4143,The Princess and the Frog,Wii,2009,Platform,Disney Interactive Studios,0.29,0.13,0.0,0.04,0.47,2,0
4144,Cars: Race-O-Rama,PS2,2009,Racing,THQ,0.27,0.03,0.0,0.17,0.47,6,0
4221,Star Wars The Clone Wars: Republic Heroes,PS3,2009,Action,LucasArts,0.19,0.19,0.0,0.07,0.46,7,0
4222,LEGO Rock Band,DS,2009,Misc,Warner Bros. Interactive Entertainment,0.33,0.09,0.0,0.04,0.46,4,0
4223,Jak and Daxter: The Lost Frontier,PS2,2009,Platform,Sony Computer Entertainment,0.22,0.17,0.0,0.06,0.46,2,0
4224,Vin Diesel: Wheelman,X360,2009,Racing,Ubisoft,0.24,0.17,0.0,0.05,0.46,2,0
4225,iCarly,Wii,2009,Adventure,Activision,0.42,0.0,0.0,0.03,0.46,2,0
4315,Tales of Vesperia,PS3,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45,2,0
4316,Dynasty Warriors: Strikeforce,PSP,2009,Action,Ubisoft Annecy,0.03,0.03,0.38,0.02,0.45,3,0
4317,Rock Band Country Track Pack,Wii,2009,Misc,MTV Games,0.42,0.0,0.0,0.03,0.45,4,0
4318,Transformers: Revenge of the Fallen (Wii & PS2 Version),DS,2009,Action,Activision,0.27,0.14,0.0,0.04,0.45,1,1
4319,PES 2009: Pro Evolution Soccer,Wii,2009,Sports,Konami Digital Entertainment,0.09,0.26,0.05,0.05,0.45,4,0
4320,SingStar Queen,PS3,2009,Misc,Sony Computer Entertainment,0.11,0.26,0.0,0.08,0.45,2,0
4321,Samurai Warriors 3,Wii,2009,Action,Nintendo,0.1,0.02,0.32,0.01,0.45,1,1
4322,Dance Dance Revolution: Hottest Party 3,Wii,2009,Simulation,Konami Digital Entertainment,0.26,0.14,0.0,0.04,0.45,1,1
4323,Band Hero,DS,2009,Misc,Activision,0.21,0.19,0.0,0.05,0.45,5,0
4324,SingStar Take That,PS2,2009,Misc,Sony Computer Entertainment,0.0,0.06,0.0,0.39,0.45,2,0
4325,NBA Live 10,X360,2009,Sports,Electronic Arts,0.4,0.02,0.0,0.03,0.45,3,0
4326,Karaoke Revolution,Wii,2009,Misc,Konami Digital Entertainment,0.24,0.16,0.0,0.04,0.45,5,0
4327,Discovery Kids: Kitten Corner,DS,2009,Simulation,505 Games,0.42,0.0,0.0,0.03,0.45,1,1
4406,TouchMaster 3,DS,2009,Puzzle,Warner Bros. Interactive Entertainment,0.3,0.11,0.0,0.04,0.44,1,1
4407,Food Network: Cook or Be Cooked,Wii,2009,Misc,Namco Bandai Games,0.41,0.0,0.0,0.03,0.44,1,1
4408,G-Force,Wii,2009,Action,Disney Interactive Studios,0.19,0.2,0.0,0.05,0.44,6,0
4409,Ben 10 Alien Force: Vilgax Attacks,Wii,2009,Action,D3Publisher,0.25,0.15,0.0,0.04,0.44,5,0
4410,Sin and Punishment: Star Successor,Wii,2009,Shooter,Nintendo,0.2,0.14,0.06,0.04,0.44,1,1
4411,Jump Start Pet Rescue,Wii,2009,Misc,Knowledge Adventure,0.41,0.0,0.0,0.03,0.44,1,1
4412,Yu-Gi-Oh! 5D's Tag Force 4,PSP,2009,Strategy,Konami Digital Entertainment,0.19,0.07,0.12,0.06,0.44,1,1
4413,SingStar Motown,PS2,2009,Misc,Sony Computer Entertainment,0.0,0.06,0.0,0.38,0.44,2,0
4414,Remington Great American Bird Hunt,Wii,2009,Sports,Mastiff,0.41,0.0,0.0,0.03,0.44,1,1
4476,Dora the Explorer: Dora Puppy,DS,2009,Misc,Take-Two Interactive,0.39,0.01,0.0,0.03,0.43,1,1
4477,Rune Factory 3: A Fantasy Harvest Moon,DS,2009,Role-Playing,Rising Star Games,0.28,0.03,0.1,0.02,0.43,1,1
4478,Ghostbusters: The Video Game,PS2,2009,Action,Atari,0.15,0.04,0.0,0.24,0.43,6,0
4479,"999: Nine Hours, Nine Persons, Nine Doors",DS,2009,Adventure,ChunSoft,0.37,0.0,0.03,0.03,0.43,1,1
4480,NASCAR Kart Racing,Wii,2009,Racing,Electronic Arts,0.39,0.0,0.0,0.03,0.43,1,1
4481,Call of Duty: Modern Warfare: Mobilized,DS,2009,Shooter,Activision,0.37,0.02,0.0,0.03,0.43,1,1
4482,Bakugan: Battle Brawlers,PS2,2009,Action,Activision,0.21,0.16,0.0,0.05,0.43,5,0
4582,Ben 10 Alien Force: Vilgax Attacks,DS,2009,Action,D3Publisher,0.22,0.16,0.0,0.04,0.42,5,0
4583,Ben 10 Alien Force: Vilgax Attacks,PSP,2009,Action,D3Publisher,0.13,0.19,0.0,0.11,0.42,5,0
4584,LEGO Rock Band,PS3,2009,Misc,Warner Bros. Interactive Entertainment,0.24,0.13,0.0,0.06,0.42,4,0
4585,Guitar Hero: Smash Hits,X360,2009,Misc,Activision,0.23,0.15,0.0,0.04,0.42,4,0
4586,SpongeBob's Truth or Square (US sales),DS,2009,Action,THQ,0.42,0.0,0.0,0.0,0.42,4,0
4587,Marvel Super Hero Squad,DS,2009,Fighting,THQ,0.37,0.02,0.0,0.03,0.42,4,0
4588,JumpStart: Escape from Adventure Island,Wii,2009,Adventure,Knowledge Adventure,0.39,0.0,0.0,0.03,0.42,1,1
4589,Style Lab: Makeover,DS,2009,Simulation,Ubisoft,0.35,0.03,0.0,0.03,0.42,1,1
4590,Star Wars The Clone Wars: Republic Heroes,PSP,2009,Action,LucasArts,0.21,0.13,0.0,0.08,0.42,7,0
4591,Katamari Forever,PS3,2009,Puzzle,Namco Bandai Games,0.26,0.05,0.06,0.04,0.42,1,1
4669,Ghostbusters: The Video Game,DS,2009,Action,Atari,0.26,0.12,0.0,0.04,0.41,6,0
4670,Mobile Suit Gundam: Gundam vs. Gundam NEXT PLUS,PSP,2009,Fighting,Namco Bandai Games,0.0,0.0,0.41,0.0,0.41,1,1
4671,"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PSP,2009,Shooter,Activision,0.17,0.15,0.0,0.09,0.41,6,0
4672,James Patterson Women's Murder Club: Games of Passion,DS,2009,Adventure,THQ,0.15,0.22,0.0,0.05,0.41,1,1
4673,Six Flags Fun Park,Wii,2009,Misc,Ubisoft,0.28,0.1,0.0,0.04,0.41,2,0
4674,Spore Hero,Wii,2009,Simulation,Electronic Arts,0.36,0.03,0.0,0.03,0.41,1,1
4675,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,2009,Misc,Hudson Soft,0.0,0.0,0.41,0.0,0.41,1,1
4676,Up,PSP,2009,Action,THQ,0.24,0.1,0.0,0.07,0.41,6,0
4677,Cars: Race-O-Rama,PSP,2009,Racing,THQ,0.29,0.07,0.0,0.06,0.41,6,0
4678,Star Wars The Clone Wars: Republic Heroes,DS,2009,Action,LucasArts,0.23,0.14,0.0,0.04,0.41,7,0
4679,Monster Trucks Mayhem,Wii,2009,Racing,Zoo Games,0.39,0.0,0.0,0.02,0.41,1,1
4680,Band Hero,PS2,2009,Misc,Activision,0.15,0.06,0.0,0.2,0.41,5,0
4681,Marvel: Ultimate Alliance 2,PS2,2009,Role-Playing,Activision,0.23,0.02,0.0,0.16,0.41,6,0
4682,Avatar: The Game,DS,2009,Action,Ubisoft,0.19,0.18,0.0,0.04,0.41,6,0
4683,My Virtual Tutor: Reading Adventure First to Second Grade,DS,2009,Misc,Mentor Interactive,0.38,0.0,0.0,0.03,0.41,1,1
4778,NBA 2K10,PS2,2009,Sports,Take-Two Interactive,0.33,0.01,0.0,0.05,0.4,5,0
4779,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,2009,Misc,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4,1,1
4780,Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009,DS,2009,Action,Konami Digital Entertainment,0.27,0.01,0.09,0.03,0.4,1,1
4781,Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,2009,Action,Square Enix,0.22,0.08,0.08,0.03,0.4,1,1
4782,Cabela's Big Game Hunter 2010,PS3,2009,Sports,Activision Value,0.37,0.0,0.0,0.03,0.4,3,0
4783,Sherlock Holmes: The Mystery of the Mummy,DS,2009,Adventure,Focus Home Interactive,0.06,0.3,0.0,0.04,0.4,1,1
4784,Star Wars The Clone Wars: Republic Heroes,X360,2009,Action,LucasArts,0.18,0.17,0.0,0.04,0.4,7,0
4785,SpongeBob's Truth or Square (US sales),Wii,2009,Action,THQ,0.38,0.01,0.0,0.0,0.4,4,0
4786,Planet 51,DS,2009,Action,Sega,0.22,0.14,0.0,0.04,0.4,4,0
4787,Legends of WrestleMania,X360,2009,Fighting,THQ,0.2,0.16,0.0,0.04,0.4,2,0
4870,NBA 2K10,Wii,2009,Sports,Take-Two Interactive,0.36,0.0,0.0,0.03,0.39,5,0
4871,SpongeBob's Truth or Square (US sales),PSP,2009,Action,THQ,0.39,0.0,0.0,0.0,0.39,4,0
4872,Need for Speed: Nitro,DS,2009,Racing,Electronic Arts,0.22,0.13,0.0,0.04,0.39,2,0
4873,Dawn of Discovery,PC,2009,Simulation,Ubisoft,0.0,0.32,0.0,0.07,0.39,3,0
4874,SpongeBob vs The Big One: Beach Party Cook Off,DS,2009,Adventure,THQ,0.24,0.11,0.0,0.04,0.39,1,1
4875,Junior Classic Games,DS,2009,Misc,Avanquest,0.26,0.09,0.0,0.03,0.39,1,1
4876,Hooked! Again: Real Motion Fishing,Wii,2009,Sports,505 Games,0.36,0.0,0.0,0.03,0.39,1,1
4877,Ice Age: Dawn of the Dinosaurs,DS,2009,Action,Activision,0.2,0.15,0.0,0.04,0.39,6,0
4878,Dance Party: Pop Hits,Wii,2009,Misc,Nordic Games,0.0,0.36,0.0,0.02,0.39,1,1
4967,Virtua Tennis 2009,PS3,2009,Sports,Sega,0.09,0.23,0.0,0.07,0.38,3,0
4968,Imagine: Salon Stylist,DS,2009,Simulation,Ubisoft,0.24,0.11,0.0,0.04,0.38,1,1
4969,Fragile Dreams: Farewell Ruins of the Moon,Wii,2009,Role-Playing,Rising Star Games,0.17,0.12,0.06,0.03,0.38,1,1
4970,Peppa Pig: The Game,Wii,2009,Misc,Pinnacle,0.0,0.35,0.0,0.03,0.38,2,0
4971,Naruto Shippuden: Ultimate Ninja Heroes 3,PSP,2009,Fighting,Namco Bandai Games,0.13,0.04,0.19,0.03,0.38,1,1
4972,Overlord: Dark Legend,Wii,2009,Action,Codemasters,0.12,0.22,0.0,0.04,0.38,1,1
4973,Virtua Tennis 2009,Wii,2009,Sports,Sega,0.13,0.21,0.0,0.04,0.38,3,0
4974,DiRT 2,Wii,2009,Racing,Codemasters,0.11,0.23,0.0,0.04,0.38,6,0
4975,Guitar Hero On Tour: Modern Hits,DS,2009,Misc,Activision,0.13,0.2,0.0,0.04,0.38,1,1
4976,Dragon Ball Z: Attack of the Saiyans,DS,2009,Role-Playing,Namco Bandai Games,0.13,0.02,0.21,0.01,0.38,1,1
4977,Marvel Super Hero Squad,Wii,2009,Fighting,THQ,0.31,0.03,0.0,0.03,0.38,4,0
5061,Paws & Claws: Pampered Pets,DS,2009,Simulation,THQ,0.35,0.0,0.0,0.03,0.37,1,1
5062,SAW,PS3,2009,Action,Konami Digital Entertainment,0.13,0.17,0.0,0.07,0.37,3,0
5063,Trivial Pursuit,X360,2009,Misc,Electronic Arts,0.12,0.21,0.0,0.04,0.37,4,0
5064,Mini Ninjas,Wii,2009,Action,Eidos Interactive,0.17,0.17,0.0,0.04,0.37,5,0
5065,Rec Room Games,Wii,2009,Sports,Destineer,0.35,0.0,0.0,0.02,0.37,2,0
5066,Command & Conquer: Red Alert 3 Ultimate Edition,PS3,2009,Strategy,Electronic Arts,0.14,0.17,0.0,0.06,0.37,1,1
5067,Bionic Commando,PS3,2009,Platform,Capcom,0.12,0.17,0.01,0.07,0.37,2,0
5068,Wanted: Weapons of Fate,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.17,0.15,0.0,0.04,0.37,2,0
5069,Left 4 Dead 2,PC,2009,Shooter,Valve Software,0.0,0.32,0.0,0.04,0.37,2,0
5153,Dreamworks Madagascar Kartz,DS,2009,Racing,Activision,0.25,0.08,0.0,0.03,0.36,4,0
5154,BlazBlue: Calamity Trigger,X360,2009,Fighting,PQube,0.21,0.08,0.04,0.03,0.36,3,0
5155,Press Your Luck 2010 Edition,Wii,2009,Misc,Ubisoft,0.33,0.0,0.0,0.03,0.36,2,0
5156,NHL 2K10,Wii,2009,Sports,Take-Two Interactive,0.33,0.01,0.0,0.03,0.36,4,0
5157,Guitar Hero: Smash Hits,PS3,2009,Misc,Activision,0.2,0.11,0.0,0.05,0.36,4,0
5158,Teenage Mutant Ninja Turtles: Smash-Up,Wii,2009,Fighting,Ubisoft,0.33,0.0,0.0,0.03,0.36,2,0
5159,U-Sing,Wii,2009,Misc,Mindscape,0.0,0.32,0.0,0.03,0.36,1,1
5160,G-Force,PSP,2009,Action,Electronic Arts,0.24,0.07,0.0,0.05,0.36,6,0
5161,NHL 2K10,PS2,2009,Sports,Take-Two Interactive,0.17,0.14,0.0,0.05,0.36,4,0
5162,Football Manager Handheld 2010,PSP,2009,Sports,Sega,0.0,0.26,0.0,0.09,0.36,1,1
5243,CSI: Deadly Intent - The Hidden Cases,DS,2009,Adventure,Ubisoft,0.16,0.16,0.0,0.04,0.35,1,1
5244,Mini Ninjas,PS3,2009,Action,Eidos Interactive,0.14,0.16,0.0,0.06,0.35,5,0
5245,Terminator Salvation,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.13,0.18,0.0,0.04,0.35,2,0
5246,Mini Ninjas,DS,2009,Action,Eidos Interactive,0.17,0.15,0.0,0.04,0.35,5,0
5247,Hannah Montana: The Movie,Wii,2009,Adventure,Disney Interactive Studios,0.13,0.18,0.0,0.04,0.35,4,0
5248,Guitar Hero: Metallica,PS2,2009,Misc,Activision,0.17,0.13,0.0,0.04,0.35,4,0
5332,Style Lab: Jewelry Design,DS,2009,Simulation,Ubisoft,0.32,0.0,0.0,0.02,0.34,1,1
5333,MotorStorm: Arctic Edge,PS2,2009,Racing,Sony Computer Entertainment,0.07,0.03,0.0,0.25,0.34,2,0
5334,Dynasty Warriors 6 Empires,PS3,2009,Action,Tecmo Koei,0.14,0.03,0.15,0.02,0.34,2,0
5335,Harry Potter and the Half-Blood Prince,PS3,2009,Action,Electronic Arts,0.15,0.13,0.0,0.06,0.34,7,0
5336,Bookworm,DS,2009,Puzzle,PopCap Games,0.31,0.01,0.0,0.02,0.34,2,0
5337,Pony Friends 2,DS,2009,Simulation,Eidos Interactive,0.21,0.1,0.0,0.03,0.34,3,0
5338,Disney Sing It: Pop Hits,PS2,2009,Misc,Disney Interactive Studios,0.1,0.02,0.0,0.22,0.34,3,0
5339,Night at the Museum: Battle of the Smithsonian,DS,2009,Action,Majesco Entertainment,0.12,0.18,0.0,0.04,0.34,3,0
5441,Ninja Blade,X360,2009,Action,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33,1,1
5442,Transformers: Revenge of the Fallen (DS Versions),DS,2009,Action,Activision,0.17,0.13,0.0,0.03,0.33,1,1
5443,Virtua Tennis 2009,X360,2009,Sports,Sega,0.12,0.18,0.0,0.03,0.33,3,0
5444,Tales of the World: Radiant Mythology 2,PSP,2009,Role-Playing,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,1,1
5445,SingStar Take That,PS3,2009,Misc,Sony Computer Entertainment,0.0,0.3,0.0,0.03,0.33,2,0
5446,Marvel: Ultimate Alliance 2,Wii,2009,Role-Playing,Activision,0.26,0.05,0.0,0.03,0.33,6,0
5447,Chicken Blaster,Wii,2009,Shooter,Zushi Games,0.31,0.0,0.0,0.02,0.33,2,0
5448,NCAA Basketball 10,PS3,2009,Sports,Electronic Arts,0.31,0.0,0.0,0.03,0.33,2,0
5449,Night at the Museum: Battle of the Smithsonian,Wii,2009,Action,Majesco Entertainment,0.17,0.13,0.0,0.03,0.33,3,0
5450,MLB 09: The Show,PS2,2009,Sports,Sony Computer Entertainment,0.16,0.13,0.0,0.04,0.33,3,0
5451,Scooby-Doo! First Frights,PS2,2009,Action,Warner Bros. Interactive Entertainment,0.14,0.03,0.0,0.16,0.33,3,0
5452,Battlestations: Pacific,X360,2009,Strategy,Eidos Interactive,0.17,0.12,0.01,0.03,0.33,2,0
5453,DiRT 2,PSP,2009,Racing,Sony Computer Entertainment,0.09,0.16,0.0,0.09,0.33,6,0
5454,Vin Diesel: Wheelman,PS3,2009,Racing,Ubisoft,0.12,0.15,0.0,0.06,0.33,2,0
5455,My Baby: First Steps,DS,2009,Simulation,SouthPeak Games,0.28,0.03,0.0,0.02,0.33,2,0
5456,Discovery Kids: Puppy Playtime,DS,2009,Simulation,505 Games,0.3,0.0,0.0,0.02,0.33,1,1
5579,Overlord II,X360,2009,Action,Codemasters,0.15,0.14,0.0,0.03,0.32,3,0
5580,NBA 2K10,PSP,2009,Sports,Take-Two Interactive,0.3,0.0,0.0,0.03,0.32,5,0
5581,NCAA Basketball 10,X360,2009,Sports,Electronic Arts,0.3,0.0,0.0,0.02,0.32,2,0
5582,Tekken 6,PSP,2009,Fighting,Namco Bandai Games,0.15,0.04,0.1,0.03,0.32,3,0
5583,Overlord II,PS3,2009,Action,Codemasters,0.11,0.15,0.0,0.06,0.32,3,0
5584,Batman: Arkham Asylum,PC,2009,Action,Eidos Interactive,0.0,0.27,0.0,0.05,0.32,3,0
5585,Birthday Party Bash,Wii,2009,Misc,Take-Two Interactive,0.3,0.0,0.0,0.02,0.32,1,1
5586,The Biggest Loser,DS,2009,Sports,THQ,0.18,0.11,0.0,0.03,0.32,2,0
5587,SimAnimals,Wii,2009,Simulation,Electronic Arts,0.15,0.14,0.0,0.03,0.32,2,0
5588,Harry Potter and the Half-Blood Prince,X360,2009,Action,Electronic Arts,0.17,0.12,0.0,0.03,0.32,7,0
5589,Rock Band Country Track Pack,PS2,2009,Misc,MTV Games,0.16,0.12,0.0,0.04,0.32,4,0
5590,7 Wonders II,DS,2009,Puzzle,Rondomedia,0.14,0.15,0.0,0.03,0.32,1,1
5591,Littlest Pet Shop: City Friends,DS,2009,Simulation,Electronic Arts,0.29,0.0,0.0,0.02,0.32,1,1
5592,DJ Hero,PS2,2009,Misc,Activision,0.1,0.02,0.0,0.2,0.32,4,0
5697,Fuel,X360,2009,Racing,Codemasters,0.09,0.19,0.0,0.04,0.31,3,0
5698,Foto Frenzy: Spot The Diffrence,DS,2009,Puzzle,Storm City Games,0.29,0.0,0.0,0.02,0.31,1,1
5699,SD Gundam G Generation Wars,PS2,2009,Strategy,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31,2,0
5700,Cabela's Outdoor Adventures (2009),Wii,2009,Sports,Activision Value,0.29,0.0,0.0,0.02,0.31,4,0
5701,Little King's Story,Wii,2009,Strategy,Rising Star Games,0.15,0.11,0.02,0.02,0.31,1,1
5702,Shaun White Snowboarding: World Stage,Wii,2009,Sports,Ubisoft,0.25,0.04,0.0,0.02,0.31,1,1
5703,My Virtual Tutor: Reading Adventure Pre-K to Kindergarten,DS,2009,Misc,Mentor Interactive,0.29,0.0,0.0,0.02,0.31,1,1
5704,Monsters vs. Aliens,PS3,2009,Action,Activision,0.21,0.06,0.0,0.03,0.31,6,0
5823,Imagine: Family Doctor,DS,2009,Simulation,Ubisoft,0.28,0.01,0.0,0.02,0.3,1,1
5824,Magna Carta 2,X360,2009,Role-Playing,Banpresto,0.13,0.08,0.07,0.02,0.3,1,1
5825,Puyo Puyo 7,DS,2009,Puzzle,Sega,0.0,0.0,0.3,0.0,0.3,3,0
5826,Jonas,DS,2009,Adventure,Disney Interactive Studios,0.28,0.0,0.0,0.02,0.3,1,1
5827,MySims Party,DS,2009,Simulation,Electronic Arts,0.15,0.12,0.0,0.03,0.3,2,0
5828,Reel Fishing: Angler's Dream,Wii,2009,Sports,Zushi Games,0.26,0.01,0.0,0.02,0.3,1,1
5829,Alvin and the Chipmunks: The Squeakquel,DS,2009,Misc,Majesco Entertainment,0.28,0.0,0.0,0.02,0.3,2,0
5830,Wanted: Weapons of Fate,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.05,0.3,2,0
5831,Dreamworks Madagascar Kartz,PS3,2009,Racing,Activision,0.19,0.07,0.0,0.04,0.3,4,0
5832,Guitar Hero: Van Halen,X360,2009,Misc,Activision,0.16,0.1,0.0,0.03,0.3,4,0
5955,Mini Ninjas,X360,2009,Action,Eidos Interactive,0.12,0.14,0.0,0.03,0.29,5,0
5956,The BIGS 2,Wii,2009,Sports,Take-Two Interactive,0.26,0.01,0.0,0.02,0.29,6,0
5957,The Chronicles of Riddick: Assault on Dark Athena,X360,2009,Shooter,Atari,0.16,0.1,0.0,0.03,0.29,3,0
5958,Dynasty Warriors: Strikeforce,PS3,2009,Action,Tecmo Koei,0.11,0.08,0.07,0.03,0.29,3,0
5959,Up,X360,2009,Action,THQ,0.2,0.07,0.0,0.03,0.29,6,0
5960,One Piece Unlimited Cruise 2: Awakening of a Hero,Wii,2009,Action,Namco Bandai Games,0.0,0.1,0.17,0.02,0.29,1,1
5961,Ben 10 Alien Force: Vilgax Attacks,PS2,2009,Action,D3Publisher,0.11,0.03,0.0,0.15,0.29,5,0
5962,Guitar Hero: Van Halen,Wii,2009,Misc,Activision,0.14,0.12,0.0,0.03,0.29,4,0
5963,Shin Megami Tensei: Strange Journey,DS,2009,Role-Playing,Atlus,0.14,0.0,0.14,0.01,0.29,1,1
5964,Imagine: Fashion Designer World Tour,DS,2009,Simulation,Ubisoft,0.27,0.0,0.0,0.02,0.29,1,1
5965,CSI: Deadly Intent,Wii,2009,Adventure,Ubisoft,0.13,0.13,0.0,0.03,0.29,2,0
5966,Marvel Super Hero Squad,PS2,2009,Fighting,THQ,0.14,0.11,0.0,0.04,0.29,4,0
5967,Dead Rising: Chop Till You Drop,Wii,2009,Action,Capcom,0.15,0.07,0.05,0.02,0.29,1,1
5968,Trivial Pursuit,PS3,2009,Misc,Electronic Arts,0.12,0.12,0.0,0.05,0.29,4,0
5969,SAW,X360,2009,Action,Konami Digital Entertainment,0.13,0.12,0.0,0.03,0.29,3,0
6118,Ice Age: Dawn of the Dinosaurs,Wii,2009,Action,Activision,0.11,0.14,0.0,0.03,0.28,6,0
6119,DeathSmiles,X360,2009,Shooter,Rising Star Games,0.15,0.06,0.05,0.02,0.28,1,1
6120,Assassin's Creed II: Discovery,DS,2009,Action,Ubisoft,0.15,0.11,0.0,0.03,0.28,1,1
6121,Bionic Commando,X360,2009,Platform,Capcom,0.12,0.12,0.01,0.03,0.28,2,0
6122,Guitar Hero: Van Halen,PS3,2009,Misc,Activision,0.14,0.09,0.0,0.04,0.28,4,0
6123,Indiana Jones and the Staff of Kings,PS2,2009,Action,Activision,0.11,0.01,0.0,0.16,0.28,4,0
6124,ExciteBots: Trick Racing,Wii,2009,Racing,Nintendo,0.26,0.0,0.0,0.02,0.28,1,1
6277,Littlest Pet Shop: Beach Friends,DS,2009,Simulation,Electronic Arts,0.25,0.0,0.0,0.02,0.27,1,1
6278,Trivial Pursuit,PS2,2009,Misc,Electronic Arts,0.09,0.01,0.0,0.17,0.27,4,0
6279,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,2009,Sports,Konami Digital Entertainment,0.0,0.0,0.27,0.0,0.27,1,1
6280,G-Force,PS2,2009,Action,Disney Interactive Studios,0.12,0.01,0.0,0.14,0.27,6,0
6281,Shin Megami Tensei: Devil Survivor,DS,2009,Role-Playing,Atlus,0.14,0.0,0.12,0.01,0.27,1,1
6282,Section 8,X360,2009,Shooter,SouthPeak Games,0.15,0.09,0.0,0.03,0.27,2,0
6283,Final Fantasy XI: Ultimate Collection,X360,2009,Role-Playing,Square Enix,0.25,0.0,0.0,0.02,0.27,1,1
6284,Dora the Explorer: Dora Saves the Crystal Kingdom,Wii,2009,Misc,Take-Two Interactive,0.24,0.01,0.0,0.02,0.27,2,0
6285,Family Feud: 2010 Edition,DS,2009,Misc,Ubisoft,0.25,0.0,0.0,0.02,0.27,2,0
6286,Are You Smarter than a 5th Grader? Game Time,Wii,2009,Puzzle,THQ,0.25,0.0,0.0,0.02,0.27,3,0
6287,Cabela's Big Game Hunter 2010,X360,2009,Sports,Activision Value,0.25,0.0,0.0,0.02,0.27,3,0
6288,My Virtual Tutor: Reading Adventure Kindergarten to First,DS,2009,Misc,Mentor Interactive,0.25,0.0,0.0,0.02,0.27,1,1
6289,Major League Baseball 2K9,Wii,2009,Sports,Take-Two Interactive,0.25,0.0,0.0,0.02,0.27,5,0
6290,Imagine: Fashion Party,Wii,2009,Simulation,Ubisoft,0.25,0.0,0.0,0.02,0.27,1,1
6291,Scene It? Twilight,Wii,2009,Misc,Konami Digital Entertainment,0.16,0.08,0.0,0.02,0.27,2,0
6292,Don King Boxing,Wii,2009,Sports,Take-Two Interactive,0.14,0.1,0.0,0.03,0.27,2,0
6448,Littlest Pet Shop: Friends,Wii,2009,Simulation,Electronic Arts,0.22,0.02,0.0,0.02,0.26,1,1
6449,Beyblade: Metal Fusion,DS,2009,Role-Playing,Hudson Soft,0.08,0.03,0.14,0.01,0.26,1,1
6450,Love Plus,DS,2009,Simulation,Konami Digital Entertainment,0.0,0.0,0.26,0.0,0.26,1,1
6451,We Cheer 2,Wii,2009,Simulation,Namco Bandai Games,0.24,0.0,0.0,0.02,0.26,1,1
